assessmentId,internalTaxonId,scientificName,redlistCategory,redlistCriteria,yearPublished,assessmentDate,criteriaVersion,language,rationale,habitat,threats,population,populationTrend,range,useTrade,systems,conservationActions,realm,yearLastSeen,possiblyExtinct,possiblyExtinctInTheWild,scopes
94995544,22728757,Zapornia nigra,Extinct,,2016,2016-10-01 00:00:00 UTC,3.1,English,"This species was known from Tahiti, but presumably went Extinct soon after it was last described in 1784. Introduced predators are likely to have been responsible.",Nothing is known.  <p></p>,Introduced predators are likely to have led to its demise.  <p></p>,No extant population remains.,,"<em>Zapornia&#160;</em><em>nigra</em><em> </em>is known from two illustrations, one by Forster from Tahiti, <strong>French Polynesia</strong>,<strong> </strong>from Cook's second voyage (1772-1775), and the other by Miller from 1784, and by subsequent descriptions by Latham and Gmelin<strong></strong>. It presumably became extinct soon after<strong> </strong>(Walters 1988). <p></p>",,Terrestrial,,Oceanian,1800,false,false,Global
94995685,22728760,Zapornia astrictocarpus,Extinct,,2016,2016-10-01 00:00:00 UTC,3.1,English,"This species was known from St Helena, but is now Extinct. It is likely to have been driven to extinction by introduced predators soon after the island was discovered in 1502.",Nothing is known.  <p></p>,It was driven to extinction by introduced predators.  <p></p>,No extant population remains.,,<em>Zapornia astrictocarpus</em> is only known from fossils from <strong>St Helena (to UK)</strong> (Olson 1975b). It is likely to have become extinct soon after the island was discovered in 1502<strong> </strong>(Olson 1973). <p></p>,,Terrestrial,,Afrotropical,1550,false,false,Global
94995836,22728763,Gallinula nesiotis,Extinct,,2016,2016-10-01 00:00:00 UTC,3.1,English,"This species is likely to have become Extinct in the late 19<sup>th</sup> century <em></em>as a result of predation by rats<em></em>, though this may have been in combination with feral cat and pig predation, habitat destruction and hunting by islanders.","Its ecology is unknown, but is likely to have been similar to <em>G. comeri</em>.  <p></p>","It became extinct as a result of hunting, predation by introduced rats, cats and pigs, and habitat destruction by fire (Taylor and van Perlo 1998).<br/><p></p>",No extant population remains.,,"<em>Gallinula nesiotis </em>was endemic to<em> </em><strong>Tristan da Cunha (to UK)</strong>. It was abundant up until 1852, but rare by 1873, and had become extinct by the end of the 19th century (Taylor and van Perlo 1998)<strong><sup></sup></strong>. At least 15 specimens are claimed to have been collected, including at least seven that have been traced, of which only two in Tring and one in Harvard are authentic<strong><sup> </sup></strong>beyond doubt (Beintema 1972). Gough Moorhen <em>G. comeri</em> was introduced to Tristan da Cunha in 1956.<br/><strong> </strong> <p></p>",,Terrestrial|Freshwater (=Inland waters),,Afrotropical,1900,false,false,Global
94996223,22728772,Prosobonia ellisi,Extinct,,2016,2016-10-01 00:00:00 UTC,3.1,English,"This species was known from Moorea, French Polynesia, but it has not been recorded since its collection in 1777 and is now Extinct. Predation by introduced rats is thought to have been the primary cause.","Like Tahitian Sandpiper <em>P. leucoptera</em>, it presumably lived along streams.  <p></p>",It was presumably driven to extinction by introduced rats in the late 18th century<strong> </strong>(Walters 1994). <p></p>,No extant population remains.,,"<em>Prosobonia ellisi </em>is known only from two paintings (both in London), by Ellis and Webber, each based on a specimen (both now lost) collected by Anderson on Moorea, in the Society Islands, <strong>French Polynesia</strong>, during Cook's third voyage in 1777<strong> </strong>(Walters 1994).  <p></p>",,Terrestrial|Freshwater (=Inland waters),,Oceanian,1800,false,false,Global
94996980,22728800,Pterodroma rupinarum,Extinct,,2016,2016-10-01 00:00:00 UTC,3.1,English,"This species was endemic to the island of St Helena, but is thought to have been hunted to extinction shortly after the island's discovery in 1502.",It may have bred throughout the interior of the island. It is likely to have foraged over the sea.  <p></p>,It presumably became extinct due to predation by people and introduced comensal species.  <p></p>,No extant population remains.,,<em>Pterodroma rupinarum</em> was one of three petrel species known only from the fossil record of <strong>St Helena (to UK)</strong>. It presumably became extinct after the island was discovered in 1502<strong> </strong>(Olson 1975b). <p></p>,,Terrestrial|Marine,,Afrotropical,1550,false,false,Global
94997177,22728804,Bulweria bifax,Extinct,,2016,2016-10-01 00:00:00 UTC,3.1,English,"This species was endemic to the island of St Helena, but is thought to have been hunted to extinction shortly after the island's discovery in 1502.",It may have bred throughout the island and foraged over the open ocean.  <p></p>,Predation by people and introduced predators is likely to have driven it to extinction.  <p></p>,None remain.,,"<em>Bulweria bifax</em> was a large petrel, known only from fossils and endemic to <strong>St Helena (to UK)</strong>. It probably became extinct shortly after the discovery of the  island in 1502<strong> </strong>(Olson 1975b). <p></p>",,Terrestrial|Marine,,Afrotropical,1550,false,false,Global
94997726,22728814,Anthornis melanocephala,Extinct,,2016,2016-10-01 00:00:00 UTC,3.1,English,"This species was found in the Chatham Islands, New Zealand, but it is now Extinct, probably mainly as a result of habitat loss. It was last recorded in 1906, and a search for it in 1938 was unsuccessful.",It inhabited the islands' dense forest.  <p></p>,"The reasons for its decline are obscure, but were probably a combination of habitat destruction, predation by introduced rats and cats<strong> </strong>(Greenway 1967), and over-collection for the museum trade<strong> </strong>(Oliver 1955).  <p></p>",None remain.,,"<span style=""font-style: italic;"">Anthornis melanocephala</span> was endemic to Chatham, Mangere and Little Mangere Islands, New Zealand (Greenway 1967). The last records were in 1906 from Little Mangere (Fleming 1939).   An expedition in 1938 hoping to rediscover the species found no trace of it (Tennyson and Martinson 2006).<p></p>",,Terrestrial,,Oceanian,1906,false,false,Global
94997902,22728820,Turnagra tanagra,Extinct,,2016,2016-10-01 00:00:00 UTC,3.1,English,"This species is known from New Zealand's North Island, but has been driven Extinct by habitat loss and predation. The last confirmed record dates from 1902, and there have been no reports at all since 1970.","Very little is known, although it is likely to have required large tracts of primary native forest.  <p></p>","Presumably both habitat destruction and direct predation by people, cats and rats caused the species's extinction<strong> </strong>(Greenway 1967). <p></p>","None remain.&#160;Buller described them as common in the 1870s, but there were few specimens ever collected (specimens are only known to exist in Chicago, Tring, Philadelphia and Wellington), the last being from 1902<strong></strong>. Occasional sight records persisted until 1970<strong>&#160;</strong>(Tennyson and Martinson 2006).",,"<em>Turnagra tanagra</em> was endemic to the North Island, <strong>New Zealand</strong>.&#160;<p></p>",,Terrestrial,,Oceanian,1955,false,false,Global
94998118,22728825,Chloridops kona,Extinct,,2016,2016-10-01 00:00:00 UTC,3.1,English,"This species was known from the Hawaiian island of Lana'i, USA, but it has not been recorded since 1894 and is now Extinct. Logging of its forest habitat coupled with the impacts of introduced predators is likely to have caused the loss of this species.","It inhabited naio forest on lava flows at 1,000-1,800 m, and fed on seeds (P.C. Banko and W.E. Banko 2009). <p></p>","Reasons for its extinction are unknown<strong> </strong>(Grant 1995) though habitat destruction, introduced mammalian predators and avian malaria are likely to have been responsible.  <p></p>",None remain.,,"<em>Chloridops kona </em>was endemic to Hawai`i, <strong>USA</strong> (Stattersfield <em>et al</em>. 1998). The species was already very rare when discovered, being restricted to only about four square miles, and was last collected in 1894<strong> </strong>(Greenway 1967). The genus is known from fossils from Kaua`i, O`ahu and Maui<strong> </strong>(James and Olson 1991). <p></p>",,Terrestrial,,Oceanian,1894,false,false,Global
94999473,22728873,Cabalus modestus,Extinct,,2016,2016-10-01 00:00:00 UTC,3.1,English,"This species was known from the Chatham Islands, New Zealand, but became Extinct between 1893 and 1895. It is thought that invasive species are responsible, both through direct predation and habitat modification.",It is likely to have occurred in scrubland and tussock grass.  <p></p>,"Its extinction was presumably caused by predation by rats and cats (which were introduced in the 1890s), habitat destruction to provide sheep pasture (which destroyed all of the island's bush and tussock grass by 1900), and from grazing by goats and rabbits<strong> </strong>(Marchant and Higgins 1993). On Chatham and Pitt Islands Olson<strong> </strong>(1975c) has suggested that its extinction resulted from competition with the larger Dieffenbach's Rail <em>Gallirallus dieffenbachii</em> (also extinct), but the two species have been shown to have been sympatric on Mangere<strong> </strong>(Tennyson and Millener 1994).  <p></p>",None remain.,,"<em>Cabalus modestus </em>was endemic to Chatham, Mangere and Pitt Islands, <strong>New Zealand</strong>. It was first discovered on Mangere in 1871, and 26 specimens collected there are known from museum collections. It became extinct on the island between 1893 and 1895<strong> </strong>(Tennyson and Martinson 2006). The species is also known from 19th century bones from Chatham and Pitt Islands.  <p></p>",,Terrestrial,,Oceanian,1900,false,false,Global
95000164,22728902,Poodytes rufescens,Extinct,,2016,2016-10-01 00:00:00 UTC,3.1,English,"This species was formerly found on the Chatham Islands, New Zealand, but is thought to have gone Extinct around 1892 when the last specimen was collected. Habitat destruction and invasive species were probably the major causes.",It occupied low brushland.  <p></p>,"It presumably declined to extinction due to habitat loss caused by burning and overgrazing by introduced goats and rabbits, and to predation by cats<strong> </strong>(Fleming 1939). <p></p>",None remain.,,"<em>Bowdleria rufescens </em>was endemic to Pitt and Mangere Islands in the Chatham Islands, <strong>New Zealand</strong> (Greenway 1967). It is thought to have gone extinct soon after the last specimen was taken in 1892 (Tennyson and Martinson 2006).  <p></p>",,Terrestrial,,Oceanian,1900,false,false,Global
